#separator:tab
#html:true
SourceID	DeckPath	Level	Topic	CardType	PromptMode	Front	Answer	TypeAnswer	Back	Formula	Examples	Audio	AudioURL	Source	Attribution	SelfGrade	Tags
tatoeba_eng_audio::30625::even_if	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_30625.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>_____ you lose the game, you&#x27;ll have another chance."	even if	even if	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- Even if you lose the game, you&#x27;ll have another chance.	[sound:tatoeba_eng_30625.mp3]	https://audio.tatoeba.org/sentences/eng/30625.mp3	Tatoeba eng:30625	Source: Tatoeba.org English sentence ID 30625.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::30639::could_have	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_30639.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>If I had known her address, I _____ visited her."	could have	could have	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- If I had known her address, I could have visited her.	[sound:tatoeba_eng_30639.mp3]	https://audio.tatoeba.org/sentences/eng/30639.mp3	Tatoeba eng:30639	Source: Tatoeba.org English sentence ID 30639.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::30660::might_have	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_30660.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>With his support, she _____ been elected mayor."	might have	might have	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- With his support, she might have been elected mayor.	[sound:tatoeba_eng_30660.mp3]	https://audio.tatoeba.org/sentences/eng/30660.mp3	Tatoeba eng:30660	Source: Tatoeba.org English sentence ID 30660.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::30693::might_have	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_30693.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>Had he known the facts, the accident _____ been avoided."	might have	might have	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- Had he known the facts, the accident might have been avoided.	[sound:tatoeba_eng_30693.mp3]	https://audio.tatoeba.org/sentences/eng/30693.mp3	Tatoeba eng:30693	Source: Tatoeba.org English sentence ID 30693.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::32841::indeed	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_32841.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>A friend in need is a friend _____."	indeed	indeed	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- A friend in need is a friend indeed.	[sound:tatoeba_eng_32841.mp3]	https://audio.tatoeba.org/sentences/eng/32841.mp3	Tatoeba eng:32841	Source: Tatoeba.org English sentence ID 32841.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::34649::even_though	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_34649.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>_____ I was sitting in the sun, I still felt chilly."	even though	even though	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- Even though I was sitting in the sun, I still felt chilly.	[sound:tatoeba_eng_34649.mp3]	https://audio.tatoeba.org/sentences/eng/34649.mp3	Tatoeba eng:34649	Source: Tatoeba.org English sentence ID 34649.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::36254::indeed	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_36254.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>It may, _____, be a mistake."	indeed	indeed	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- It may, indeed, be a mistake.	[sound:tatoeba_eng_36254.mp3]	https://audio.tatoeba.org/sentences/eng/36254.mp3	Tatoeba eng:36254	Source: Tatoeba.org English sentence ID 36254.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::36750::however	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_36750.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>_____ hard I try, I can&#x27;t do it any better than she can."	however	however	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- However hard I try, I can&#x27;t do it any better than she can.	[sound:tatoeba_eng_36750.mp3]	https://audio.tatoeba.org/sentences/eng/36750.mp3	Tatoeba eng:36750	Source: Tatoeba.org English sentence ID 36750.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::36752::however	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_36752.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>_____ hard you try, you can&#x27;t finish it in a day."	however	however	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- However hard you try, you can&#x27;t finish it in a day.	[sound:tatoeba_eng_36752.mp3]	https://audio.tatoeba.org/sentences/eng/36752.mp3	Tatoeba eng:36752	Source: Tatoeba.org English sentence ID 36752.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::38282::meanwhile	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_38282.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>_____, a new year began."	meanwhile	meanwhile	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- Meanwhile, a new year began.	[sound:tatoeba_eng_38282.mp3]	https://audio.tatoeba.org/sentences/eng/38282.mp3	Tatoeba eng:38282	Source: Tatoeba.org English sentence ID 38282.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::40758::even_though	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_40758.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>_____ it is raining, he will play golf."	even though	even though	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- Even though it is raining, he will play golf.	[sound:tatoeba_eng_40758.mp3]	https://audio.tatoeba.org/sentences/eng/40758.mp3	Tatoeba eng:40758	Source: Tatoeba.org English sentence ID 40758.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::42990::nevertheless	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_42990.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>_____, the topic is worth discussing."	nevertheless	nevertheless	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- Nevertheless, the topic is worth discussing.	[sound:tatoeba_eng_42990.mp3]	https://audio.tatoeba.org/sentences/eng/42990.mp3	Tatoeba eng:42990	Source: Tatoeba.org English sentence ID 42990.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::46151::rather_than	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_46151.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>The color is purple _____ pink."	rather than	rather than	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- The color is purple rather than pink.	[sound:tatoeba_eng_46151.mp3]	https://audio.tatoeba.org/sentences/eng/46151.mp3	Tatoeba eng:46151	Source: Tatoeba.org English sentence ID 46151.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::53475::therefore	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_53475.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>_____, it is necessary to reduce the cost."	therefore	therefore	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- Therefore, it is necessary to reduce the cost.	[sound:tatoeba_eng_53475.mp3]	https://audio.tatoeba.org/sentences/eng/53475.mp3	Tatoeba eng:53475	Source: Tatoeba.org English sentence ID 53475.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::63276::by_the_time	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_63276.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>_____ you come back, I&#x27;ll be gone."	by the time	by the time	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- By the time you come back, I&#x27;ll be gone.	[sound:tatoeba_eng_63276.mp3]	https://audio.tatoeba.org/sentences/eng/63276.mp3	Tatoeba eng:63276	Source: Tatoeba.org English sentence ID 63276.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::71404::provided_that	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_71404.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>I will accept the work, _____ you help me."	provided that	provided that	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- I will accept the work, provided that you help me.	[sound:tatoeba_eng_71404.mp3]	https://audio.tatoeba.org/sentences/eng/71404.mp3	Tatoeba eng:71404	Source: Tatoeba.org English sentence ID 71404.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::71935::unfortunately	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_71935.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>_____, the store was closed."	unfortunately	unfortunately	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- Unfortunately, the store was closed.	[sound:tatoeba_eng_71935.mp3]	https://audio.tatoeba.org/sentences/eng/71935.mp3	Tatoeba eng:71935	Source: Tatoeba.org English sentence ID 71935.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::71936::unfortunately	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_71936.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>_____, I hit the morning rush hour."	unfortunately	unfortunately	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- Unfortunately, I hit the morning rush hour.	[sound:tatoeba_eng_71936.mp3]	https://audio.tatoeba.org/sentences/eng/71936.mp3	Tatoeba eng:71936	Source: Tatoeba.org English sentence ID 71936.		english_mastery listening listening_sentence_mining audio_cloze
tatoeba_eng_audio::240760::fortunately	English Mastery::Listening & Dictation	listening	listening sentence mining	audio_cloze	type_exact	"[sound:tatoeba_eng_240760.mp3]<br><br><span class=""front-instruction"">Listen first, then complete the chunk</span><br>_____, I was on time."	fortunately	fortunately	Replay once and shadow the full sentence.	Audio cloze; retrieve the missing chunk from sound and sentence context.	- Fortunately, I was on time.	[sound:tatoeba_eng_240760.mp3]	https://audio.tatoeba.org/sentences/eng/240760.mp3	Tatoeba eng:240760	Source: Tatoeba.org English sentence ID 240760.		english_mastery listening listening_sentence_mining audio_cloze
